sample_id,field,year,layer,u0,u1
553,Educational Instruction and Library Occupations,2023,7,2.2173405,-1.5916045
554,Business and Financial Operations Occupations,2022,7,2.4086993,-2.5333343
555,Management Occupations,2021,7,1.8820157,-2.2907658
556,Sales and Related Occupations,2018,7,3.2416556,-2.0045757
557,Business and Financial Operations Occupations,2019,7,1.7750533,-1.0625153
558,Educational Instruction and Library Occupations,2017,7,2.0875556,-1.2338607
559,Management Occupations,2015,7,3.0184023,-2.3386977
560,Educational Instruction and Library Occupations,2022,7,2.136559,-2.5777156
561,Computer and Mathematical Occupations,2013,7,1.9630958,-1.3001835
562,Management Occupations,2024,7,2.302211,-1.7837918
563,Management Occupations,2023,7,3.2311482,-1.8946335
564,Computer and Mathematical Occupations,2023,7,3.1947784,-1.8754185
565,Business and Financial Operations Occupations,2024,7,3.3860009,-1.7392757
566,Management Occupations,2023,7,2.8448052,-1.5736091
567,Computer and Mathematical Occupations,2020,7,2.3273861,-1.4219277
568,Computer and Mathematical Occupations,2018,7,2.0138214,-1.320245
569,Computer and Mathematical Occupations,2017,7,2.224985,-2.129675
570,Educational Instruction and Library Occupations,2022,7,3.0473049,-1.0903094
571,Business and Financial Operations Occupations,2024,7,2.0611012,-2.330295
572,Computer and Mathematical Occupations,2016,7,2.8156505,-1.6835315
573,Sales and Related Occupations,2017,7,3.5108876,-1.5847374
574,Business and Financial Operations Occupations,2020,7,1.7313174,-1.3605598
575,Educational Instruction and Library Occupations,2023,7,3.4476259,-1.4902167
576,Computer and Mathematical Occupations,2021,7,1.8180362,-1.4450411
577,Business and Financial Operations Occupations,2016,7,1.7669412,-1.3242496
578,Educational Instruction and Library Occupations,2014,7,1.7686632,-1.0380318
579,Business and Financial Operations Occupations,2018,7,2.41535,-1.5199367
580,Management Occupations,2011,7,2.8655226,-1.9924403
581,Sales and Related Occupations,2023,7,3.2945368,-1.9175516
582,Management Occupations,2017,7,3.243292,-1.9996474
583,Business and Financial Operations Occupations,2016,7,1.9855596,-2.2736287
584,Educational Instruction and Library Occupations,2023,7,2.8304107,-2.6701422
585,Computer and Mathematical Occupations,2020,7,3.235195,-1.9109012
586,Management Occupations,2021,7,3.487137,-1.4565594
587,Educational Instruction and Library Occupations,2018,7,2.225215,-0.96257126
588,Management Occupations,2025,7,3.5271199,-1.5502152
589,Computer and Mathematical Occupations,2023,7,1.9777161,-1.5323855
590,Educational Instruction and Library Occupations,2020,7,2.018207,-1.3804328
591,Sales and Related Occupations,2017,7,1.8867708,-1.1074023
592,Management Occupations,2013,7,3.4994404,-1.3865013
593,Educational Instruction and Library Occupations,2018,7,2.0776465,-2.8707285
594,Computer and Mathematical Occupations,2017,7,3.4350762,-1.6793329
595,Sales and Related Occupations,2015,7,1.6891415,-1.2626511
596,Sales and Related Occupations,2018,7,1.7839205,-1.8789235
597,Business and Financial Operations Occupations,2022,7,2.2996316,-1.5489706
598,Business and Financial Operations Occupations,2024,7,2.2334366,-2.717693
599,Sales and Related Occupations,2022,7,3.3490398,-2.09059
600,Sales and Related Occupations,2019,7,1.7739588,-1.3649509
601,Business and Financial Operations Occupations,2014,7,2.1333287,-1.322637
602,Sales and Related Occupations,2018,7,2.2248302,-2.6707034
603,Sales and Related Occupations,2022,7,2.116264,-2.4269767
604,Sales and Related Occupations,2015,7,2.415307,-1.9211361
605,Management Occupations,2016,7,1.8843131,-1.1889776
606,Sales and Related Occupations,2018,7,2.9676256,-2.1131787
607,Management Occupations,2016,7,3.3964548,-1.5882215
608,Sales and Related Occupations,2020,7,1.5354275,-1.2402899
609,Management Occupations,2020,7,3.16488,-1.9534179
610,Sales and Related Occupations,2016,7,1.8575542,-1.0689559
611,Educational Instruction and Library Occupations,2015,7,2.1150446,-1.5837244
612,Business and Financial Operations Occupations,2019,7,2.1655295,-1.6732975
613,Management Occupations,2016,7,2.836139,-1.6728987
614,Computer and Mathematical Occupations,2013,7,1.6053295,-1.2122836
615,Computer and Mathematical Occupations,2017,7,3.3641462,-1.9497727
616,Educational Instruction and Library Occupations,2023,7,2.2828832,-0.5213474
617,Computer and Mathematical Occupations,2022,7,3.4740992,-1.4523475
618,Computer and Mathematical Occupations,2020,7,1.9923022,-1.532983
619,Computer and Mathematical Occupations,2022,7,1.8086673,-1.0799637
620,Sales and Related Occupations,2021,7,3.3171294,-1.4319888
621,Sales and Related Occupations,2015,7,1.8003783,-1.0455194
622,Sales and Related Occupations,2022,7,3.3822796,-1.7908967
623,Computer and Mathematical Occupations,2023,7,2.5020826,-1.5829792
624,Sales and Related Occupations,2024,7,1.728421,-1.3459072
625,Business and Financial Operations Occupations,2021,7,2.9867609,-2.5017965
626,Educational Instruction and Library Occupations,2017,7,2.059946,-1.562808
627,Management Occupations,2022,7,2.20187,-1.5686636
628,Sales and Related Occupations,2015,7,2.358415,-1.5660596
629,Management Occupations,2020,7,2.2804325,-2.854077
630,Management Occupations,2025,7,1.9734418,-1.482214
631,Business and Financial Operations Occupations,2018,7,2.1459029,-1.5911484
632,Business and Financial Operations Occupations,2017,7,2.0708141,-1.6713094
633,Computer and Mathematical Occupations,2020,7,1.7740093,-1.1224658
634,Business and Financial Operations Occupations,2018,7,3.23824,-1.7025553
635,Educational Instruction and Library Occupations,2024,7,2.180657,-1.5712479
636,Business and Financial Operations Occupations,2022,7,2.2750118,-2.6572526
637,Sales and Related Occupations,2022,7,2.900813,-1.5269672
638,Sales and Related Occupations,2018,7,2.8541026,-1.5141485
639,Sales and Related Occupations,2016,7,1.9327068,-2.1471968
640,Computer and Mathematical Occupations,2022,7,3.219788,-1.6775637
641,Business and Financial Operations Occupations,2025,7,3.036028,-2.3564563
642,Computer and Mathematical Occupations,2017,7,3.222869,-2.002771
643,Management Occupations,2022,7,3.1147745,-2.2890987
644,Management Occupations,2018,7,3.462691,-1.5087516
645,Computer and Mathematical Occupations,2024,7,3.089056,-2.320682
646,Educational Instruction and Library Occupations,2022,7,2.2786021,-0.54683685
647,Computer and Mathematical Occupations,2024,7,3.4967928,-1.8475387
648,Management Occupations,2021,7,3.2964494,-1.8097568
649,Business and Financial Operations Occupations,2018,7,3.2584803,-1.6999636
650,Business and Financial Operations Occupations,2020,7,3.1222293,-1.9222672
651,Computer and Mathematical Occupations,2022,7,1.8419572,-0.9599547
652,Computer and Mathematical Occupations,2022,7,2.2515852,-1.652746
653,Business and Financial Operations Occupations,2019,7,2.1398394,-1.2963803
654,Management Occupations,2018,7,2.062613,-1.2525231
655,Business and Financial Operations Occupations,2021,7,2.5302603,-2.7604704
656,Educational Instruction and Library Occupations,2023,7,2.1212747,-1.6948371
657,Sales and Related Occupations,2023,7,2.8824644,-2.4203358
658,Business and Financial Operations Occupations,2020,7,3.208282,-2.1412318
659,Management Occupations,2021,7,1.9881897,-1.8522775
660,Educational Instruction and Library Occupations,2024,7,3.1864202,-1.7616464
661,Business and Financial Operations Occupations,2021,7,2.0979717,-2.748345
662,Educational Instruction and Library Occupations,2022,7,2.1179562,-2.849199
663,Business and Financial Operations Occupations,2021,7,1.989161,-1.7534192
664,Business and Financial Operations Occupations,2013,7,2.1890142,-2.229586
665,Computer and Mathematical Occupations,2015,7,1.8110147,-1.7604591
666,Computer and Mathematical Occupations,2019,7,3.3201187,-1.9663146
667,Management Occupations,2018,7,2.5080292,-1.6897255
668,Computer and Mathematical Occupations,2025,7,3.5425324,-1.5878812
669,Educational Instruction and Library Occupations,2023,7,2.8741884,-2.5945115
670,Sales and Related Occupations,2022,7,3.3510096,-1.4328729
671,Computer and Mathematical Occupations,2016,7,2.8031278,-1.4929278
672,Educational Instruction and Library Occupations,2016,7,2.8759356,-2.572328
673,Management Occupations,2020,7,3.3561351,-1.9812199
674,Computer and Mathematical Occupations,2021,7,1.9561988,-2.8812807
675,Management Occupations,2013,7,2.0880215,-2.6255655
676,Educational Instruction and Library Occupations,2018,7,1.9224885,-2.311153
677,Educational Instruction and Library Occupations,2016,7,1.9286094,-1.1003965
678,Business and Financial Operations Occupations,2018,7,1.9695698,-1.2137139
679,Computer and Mathematical Occupations,2020,7,1.9658977,-1.1961466
680,Educational Instruction and Library Occupations,2022,7,2.2855947,-0.5039327
681,Management Occupations,2017,7,1.875279,-1.1420367
682,Management Occupations,2019,7,3.2702456,-1.9292375
683,Computer and Mathematical Occupations,2020,7,3.3162694,-2.0770414
684,Computer and Mathematical Occupations,2024,7,3.3411303,-2.0256233
685,Computer and Mathematical Occupations,2019,7,2.6681397,-2.0979345
686,Computer and Mathematical Occupations,2018,7,2.117245,-1.7144691
687,Sales and Related Occupations,2018,7,1.7871295,-1.8413262
688,Educational Instruction and Library Occupations,2021,7,2.1472812,-2.595076
689,Educational Instruction and Library Occupations,2020,7,2.1539698,-1.5631427
690,Computer and Mathematical Occupations,2017,7,2.9953082,-2.01351
691,Computer and Mathematical Occupations,2018,7,2.005286,-2.6967955
692,Computer and Mathematical Occupations,2024,7,2.806236,-2.5492175
693,Sales and Related Occupations,2019,7,1.4816492,-1.2468314
694,Management Occupations,2011,7,1.6586927,-1.2726784
695,Management Occupations,2017,7,3.4516053,-1.6114718
696,Educational Instruction and Library Occupations,2019,7,3.2993023,-1.8411716
697,Educational Instruction and Library Occupations,2023,7,2.4257267,-2.785429
698,Business and Financial Operations Occupations,2014,7,2.498968,-1.6636918
699,Business and Financial Operations Occupations,2024,7,2.2671402,-1.5184941
700,Computer and Mathematical Occupations,2018,7,2.5126336,-1.8985966
701,Management Occupations,2017,7,2.7816126,-1.5731478
702,Management Occupations,2024,7,2.8550792,-1.4842695
703,Sales and Related Occupations,2018,7,1.4569798,-1.2502011
704,Educational Instruction and Library Occupations,2023,7,2.298174,-2.2904892
705,Business and Financial Operations Occupations,2016,7,3.505496,-1.4063401
706,Sales and Related Occupations,2022,7,2.1502197,-2.8855574
707,Educational Instruction and Library Occupations,2017,7,3.3057437,-1.4583752
708,Business and Financial Operations Occupations,2022,7,1.7942256,-1.0446666
709,Business and Financial Operations Occupations,2024,7,2.6779492,-2.7633023
710,Business and Financial Operations Occupations,2018,7,2.4212146,-1.7404362
711,Sales and Related Occupations,2019,7,1.7348061,-1.1000499
712,Computer and Mathematical Occupations,2022,7,3.337533,-1.4756037
713,Business and Financial Operations Occupations,2022,7,2.031107,-1.8787739
714,Business and Financial Operations Occupations,2021,7,2.0991378,-2.533672
715,Sales and Related Occupations,2022,7,3.1641753,-1.7346401
716,Computer and Mathematical Occupations,2023,7,3.0034223,-2.4768915
717,Computer and Mathematical Occupations,2021,7,1.9675287,-1.5572019
718,Educational Instruction and Library Occupations,2017,7,2.174417,-2.8109102
719,Sales and Related Occupations,2017,7,2.622785,-2.611197
720,Sales and Related Occupations,2018,7,1.6891158,-1.3004184
721,Management Occupations,2018,7,2.0354238,-2.4088647
722,Computer and Mathematical Occupations,2016,7,2.8738077,-2.5495868
723,Business and Financial Operations Occupations,2022,7,3.3816292,-1.4338734
724,Educational Instruction and Library Occupations,2024,7,2.3153968,-1.874086
725,Business and Financial Operations Occupations,2022,7,3.3079844,-1.774216
726,Sales and Related Occupations,2016,7,2.0281703,-2.8022833
727,Management Occupations,2025,7,1.8777465,-2.2994857
728,Business and Financial Operations Occupations,2021,7,2.2371352,-1.4892527
729,Sales and Related Occupations,2017,7,2.05774,-1.5539246
730,Sales and Related Occupations,2021,7,2.4590862,-2.810932
731,Sales and Related Occupations,2022,7,3.210985,-1.9016559
732,Sales and Related Occupations,2016,7,1.7536895,-1.2659007
733,Sales and Related Occupations,2021,7,2.110967,-2.7752552
734,Management Occupations,2019,7,3.3661072,-1.6035745
735,Sales and Related Occupations,2022,7,3.3000362,-1.8686979
736,Management Occupations,2018,7,1.7905223,-1.3132863
737,Sales and Related Occupations,2022,7,1.8185878,-1.8921782
738,Business and Financial Operations Occupations,2023,7,1.9585233,-1.9896061
739,Business and Financial Operations Occupations,2021,7,2.0690691,-1.3798063
740,Management Occupations,2018,7,1.8934656,-1.1472499
741,Sales and Related Occupations,2019,7,1.7650923,-1.1349778
742,Management Occupations,2022,7,2.1957319,-1.820317
743,Business and Financial Operations Occupations,2022,7,2.3184233,-1.449899
744,Business and Financial Operations Occupations,2022,7,1.9849533,-2.431922
745,Business and Financial Operations Occupations,2024,7,1.892159,-1.7341698
746,Computer and Mathematical Occupations,2022,7,2.3576894,-1.5833392
747,Educational Instruction and Library Occupations,2019,7,1.7789536,-1.7907256
748,Sales and Related Occupations,2022,7,3.1470218,-2.2973192
749,Management Occupations,2019,7,2.6933072,-1.8524519
750,Sales and Related Occupations,2012,7,2.131144,-1.7240497
751,Management Occupations,2024,7,2.9150188,-2.537346
752,Computer and Mathematical Occupations,2017,7,3.2971404,-1.9203364
753,Business and Financial Operations Occupations,2020,7,2.325227,-2.3534527
754,Management Occupations,2017,7,3.3335838,-1.7404755
755,Management Occupations,2018,7,1.9241134,-1.2589743
756,Computer and Mathematical Occupations,2021,7,2.019777,-1.1357801
757,Sales and Related Occupations,2020,7,1.5317858,-1.2573986
758,Educational Instruction and Library Occupations,2025,7,2.4631076,-2.7394817
759,Sales and Related Occupations,2016,7,2.3697839,-2.7414753
760,Business and Financial Operations Occupations,2019,7,3.3495314,-2.05381
761,Sales and Related Occupations,2023,7,2.1199753,-2.7092083
762,Sales and Related Occupations,2023,7,2.1762776,-2.528463
763,Sales and Related Occupations,2011,7,1.7894772,-1.081481
764,Computer and Mathematical Occupations,2020,7,2.9724216,-2.5286694
765,Business and Financial Operations Occupations,2018,7,2.0126786,-1.7520713
766,Sales and Related Occupations,2019,7,2.1880853,-2.6042995
767,Management Occupations,2022,7,2.129577,-1.8262135
768,Computer and Mathematical Occupations,2019,7,1.9952042,-2.8163917
769,Computer and Mathematical Occupations,2021,7,3.6002572,-1.5932044
770,Business and Financial Operations Occupations,2021,7,2.236969,-1.5006815
771,Management Occupations,2013,7,2.9464734,-1.9390004
772,Business and Financial Operations Occupations,2017,7,2.5308387,-2.7832193
773,Educational Instruction and Library Occupations,2015,7,3.566321,-1.7054794
774,Business and Financial Operations Occupations,2018,7,3.4124925,-1.5363617
775,Management Occupations,2018,7,2.001547,-1.7467164
776,Management Occupations,2016,7,1.9490284,-1.7288272
777,Educational Instruction and Library Occupations,2023,7,2.2580082,-0.617893
778,Management Occupations,2019,7,2.0137215,-1.8479897
779,Management Occupations,2025,7,2.1319878,-2.814956
780,Educational Instruction and Library Occupations,2022,7,3.1445894,-1.7874234
781,Educational Instruction and Library Occupations,2024,7,2.3141854,-1.7413423
782,Computer and Mathematical Occupations,2016,7,1.947939,-2.285921
783,Sales and Related Occupations,2019,7,1.9782305,-2.8418562
784,Business and Financial Operations Occupations,2016,7,1.9977404,-1.5692227
785,Sales and Related Occupations,2019,7,3.0599902,-2.2807825
786,Business and Financial Operations Occupations,2022,7,2.3272166,-2.2741613
787,Computer and Mathematical Occupations,2018,7,2.0611484,-1.5587716
788,Sales and Related Occupations,2021,7,3.3379037,-1.9147202
789,Business and Financial Operations Occupations,2019,7,1.9256305,-1.7277505
790,Sales and Related Occupations,2017,7,3.4909625,-1.4521282
791,Management Occupations,2020,7,3.1972492,-1.9365202
792,Educational Instruction and Library Occupations,2023,7,2.2804425,-0.5434374
793,Educational Instruction and Library Occupations,2022,7,2.1956332,-2.2970972
794,Educational Instruction and Library Occupations,2022,7,2.1106336,-1.5912993
795,Computer and Mathematical Occupations,2024,7,1.839184,-1.7343513
796,Computer and Mathematical Occupations,2020,7,2.099481,-2.7284186
797,Computer and Mathematical Occupations,2022,7,2.6172745,-2.1801648
798,Sales and Related Occupations,2017,7,2.017661,-1.0979809
799,Management Occupations,2018,7,2.8894691,-2.6175022
800,Sales and Related Occupations,2014,7,1.7264596,-1.3003107
801,Computer and Mathematical Occupations,2024,7,3.229468,-2.0908473
802,Business and Financial Operations Occupations,2015,7,3.236142,-2.0047662
803,Management Occupations,2018,7,2.8052614,-2.7491648
804,Educational Instruction and Library Occupations,2022,7,2.2818973,-0.5199759
805,Educational Instruction and Library Occupations,2021,7,3.1790276,-2.107549
806,Management Occupations,2020,7,2.7855234,-1.5110613
807,Educational Instruction and Library Occupations,2016,7,2.8528814,-1.881586
808,Business and Financial Operations Occupations,2023,7,2.10264,-1.8452514
809,Business and Financial Operations Occupations,2019,7,2.2244804,-2.000535
810,Sales and Related Occupations,2021,7,1.792772,-1.8938265
811,Computer and Mathematical Occupations,2017,7,1.8593785,-1.301459
812,Computer and Mathematical Occupations,2018,7,2.0003676,-1.3912023
813,Sales and Related Occupations,2017,7,1.9604136,-1.1789584
814,Educational Instruction and Library Occupations,2021,7,2.1301205,-2.34115
815,Computer and Mathematical Occupations,2019,7,2.0894916,-2.8347623
816,Educational Instruction and Library Occupations,2019,7,2.8665504,-2.5736477
817,Computer and Mathematical Occupations,2017,7,1.6649438,-1.293057
818,Sales and Related Occupations,2017,7,1.6888076,-1.2991235
819,Business and Financial Operations Occupations,2022,7,3.0451646,-2.2885644
820,Management Occupations,2017,7,3.6115723,-1.6630181
821,Computer and Mathematical Occupations,2023,7,3.365278,-1.5799984
822,Business and Financial Operations Occupations,2010,7,1.9771537,-1.2533256
823,Sales and Related Occupations,2019,7,3.3230987,-1.5282248
824,Computer and Mathematical Occupations,2018,7,3.2552397,-1.6284777
825,Computer and Mathematical Occupations,2021,7,3.318032,-1.9181902
826,Educational Instruction and Library Occupations,2024,7,2.0778558,-2.8730767
827,Sales and Related Occupations,2017,7,2.3979447,-1.7979069
828,Management Occupations,2016,7,2.486778,-1.6385401
829,Business and Financial Operations Occupations,2022,7,2.986911,-2.3832953
830,Management Occupations,2018,7,2.4511821,-1.7506762
831,Computer and Mathematical Occupations,2018,7,3.2235081,-1.8819416
832,Business and Financial Operations Occupations,2014,7,2.0269425,-2.7314672
833,Computer and Mathematical Occupations,2017,7,2.0302622,-1.2249599
834,Business and Financial Operations Occupations,2018,7,1.9347879,-2.2558513
835,Educational Instruction and Library Occupations,2018,7,1.9767455,-2.6738446
836,Management Occupations,2022,7,1.8007201,-1.5053948
837,Computer and Mathematical Occupations,2017,7,3.306893,-1.5154316
838,Management Occupations,2018,7,2.2753317,-1.5737606
839,Educational Instruction and Library Occupations,2018,7,2.656302,-2.7480764
840,Sales and Related Occupations,2015,7,2.9756432,-2.148354
841,Sales and Related Occupations,2023,7,1.7873427,-1.429202
842,Management Occupations,2022,7,3.3801825,-1.6297183
843,Management Occupations,2023,7,1.9829123,-2.4067855
844,Educational Instruction and Library Occupations,2019,7,2.2716515,-1.1576238
845,Educational Instruction and Library Occupations,2024,7,2.156037,-2.9293535
846,Sales and Related Occupations,2021,7,2.8238668,-2.2044594
847,Computer and Mathematical Occupations,2017,7,1.7584832,-1.7123256
848,Sales and Related Occupations,2022,7,3.3402565,-1.7958792
849,Sales and Related Occupations,2019,7,2.5956652,-2.4624403
850,Computer and Mathematical Occupations,2021,7,2.8216786,-2.516353
851,Business and Financial Operations Occupations,2022,7,2.457718,-1.6564708
852,Management Occupations,2018,7,2.1209104,-1.783084
853,Educational Instruction and Library Occupations,2022,7,2.86955,-2.5906446
854,Computer and Mathematical Occupations,2022,7,2.6550484,-2.7442453
855,Management Occupations,2018,7,2.271149,-1.6238617
856,Sales and Related Occupations,2015,7,1.8457922,-1.1277882
857,Sales and Related Occupations,2019,7,1.9330431,-1.5930641
858,Computer and Mathematical Occupations,2022,7,2.3831475,-1.3288318
859,Management Occupations,2022,7,1.9443957,-1.3904861
860,Sales and Related Occupations,2017,7,2.0616095,-2.79606
861,Educational Instruction and Library Occupations,2020,7,2.195254,-1.6943612
862,Computer and Mathematical Occupations,2014,7,1.9882522,-1.2393932
863,Management Occupations,2017,7,2.012228,-2.3301919
864,Business and Financial Operations Occupations,2017,7,3.120507,-2.241212
865,Business and Financial Operations Occupations,2017,7,2.4872806,-2.766238
866,Management Occupations,2015,7,1.8222572,-1.3035585
867,Sales and Related Occupations,2021,7,3.2612107,-1.8577808
868,Sales and Related Occupations,2015,7,3.436701,-1.5175127
869,Sales and Related Occupations,2018,7,3.3090982,-1.6502329
870,Computer and Mathematical Occupations,2019,7,2.8842676,-2.5324085
871,Business and Financial Operations Occupations,2022,7,2.0553815,-1.705612
872,Sales and Related Occupations,2014,7,3.178671,-1.4934946
873,Computer and Mathematical Occupations,2017,7,2.0963595,-1.1967953
874,Computer and Mathematical Occupations,2023,7,1.8391252,-1.5112591
875,Computer and Mathematical Occupations,2017,7,2.825781,-1.5830444
876,Management Occupations,2015,7,2.315728,-2.1351798
877,Management Occupations,2016,7,1.9879147,-2.395883
878,Computer and Mathematical Occupations,2022,7,2.6536367,-2.0671508
879,Business and Financial Operations Occupations,2022,7,2.3404071,-2.7073214
880,Educational Instruction and Library Occupations,2016,7,2.2257297,-0.7423661
881,Business and Financial Operations Occupations,2020,7,2.2488444,-1.5503289
882,Educational Instruction and Library Occupations,2022,7,2.2781844,-0.53105307
883,Sales and Related Occupations,2015,7,2.0828118,-1.525494
884,Sales and Related Occupations,2020,7,1.5567917,-1.2888547
885,Sales and Related Occupations,2022,7,2.2195938,-2.7291641
886,Management Occupations,2023,7,2.8344471,-2.5781898
887,Business and Financial Operations Occupations,2016,7,1.8317274,-1.1502191
888,Business and Financial Operations Occupations,2018,7,2.3267126,-1.5511221
889,Sales and Related Occupations,2018,7,1.9826856,-2.3408918
890,Business and Financial Operations Occupations,2023,7,2.3988402,-2.7480829
891,Computer and Mathematical Occupations,2018,7,3.2135684,-1.9792011
892,Computer and Mathematical Occupations,2022,7,1.7699827,-1.1805336
893,Educational Instruction and Library Occupations,2022,7,2.2894728,-0.5161609
894,Management Occupations,2018,7,1.725589,-1.2824596
895,Management Occupations,2015,7,3.380938,-1.8936375
896,Management Occupations,2022,7,2.8395207,-1.5835494
897,Computer and Mathematical Occupations,2022,7,2.1737318,-1.5808471
898,Sales and Related Occupations,2015,7,2.0905502,-2.8166149
899,Management Occupations,2018,7,2.0851803,-2.2992408
900,Sales and Related Occupations,2022,7,3.1389873,-2.3147423
901,Sales and Related Occupations,2015,7,2.0651479,-2.7825568
902,Business and Financial Operations Occupations,2021,7,2.5361063,-1.4192367
903,Educational Instruction and Library Occupations,2022,7,2.655414,-2.7169912
904,Computer and Mathematical Occupations,2017,7,2.0420635,-2.6190345
905,Business and Financial Operations Occupations,2020,7,2.0429187,-2.543839
906,Educational Instruction and Library Occupations,2022,7,2.124577,-2.2482266
907,Management Occupations,2017,7,2.2663805,-1.6001879
908,Business and Financial Operations Occupations,2019,7,3.2785015,-2.0105212
909,Educational Instruction and Library Occupations,2022,7,2.2859821,-0.52646583
910,Educational Instruction and Library Occupations,2018,7,2.014663,-1.0513971
911,Business and Financial Operations Occupations,2016,7,1.8700093,-2.424215
912,Computer and Mathematical Occupations,2021,7,1.7443787,-1.3148098
913,Management Occupations,2019,7,2.9259,-2.093224
914,Computer and Mathematical Occupations,2017,7,3.359316,-1.7226284
915,Sales and Related Occupations,2018,7,2.0558414,-2.0902948
916,Sales and Related Occupations,2017,7,2.0359237,-1.2540885
917,Management Occupations,2024,7,1.9633305,-1.3390245
918,Sales and Related Occupations,2023,7,1.8205018,-1.9362714
919,Educational Instruction and Library Occupations,2018,7,3.2356894,-1.9874913
920,Business and Financial Operations Occupations,2015,7,1.9702184,-1.3168136
921,Sales and Related Occupations,2013,7,3.1413574,-2.021763
922,Sales and Related Occupations,2022,7,1.7144973,-1.3965533
923,Sales and Related Occupations,2017,7,2.2247384,-1.5339322
924,Management Occupations,2022,7,2.2172818,-2.9187853
925,Sales and Related Occupations,2015,7,1.6759125,-1.3072532
926,Educational Instruction and Library Occupations,2022,7,2.0112002,-1.7657087
927,Sales and Related Occupations,2015,7,2.0905952,-1.5912187
928,Computer and Mathematical Occupations,2024,7,2.232365,-1.4654968
929,Computer and Mathematical Occupations,2014,7,1.9530573,-1.2639039
930,Computer and Mathematical Occupations,2021,7,1.8264872,-1.4856184
931,Sales and Related Occupations,2019,7,3.2168708,-1.551862
932,Educational Instruction and Library Occupations,2024,7,2.8822055,-2.5181782
933,Educational Instruction and Library Occupations,2023,7,2.1373293,-2.6791902
934,Educational Instruction and Library Occupations,2022,7,2.9259899,-2.480767
935,Sales and Related Occupations,2023,7,2.0374336,-2.7863498
936,Educational Instruction and Library Occupations,2022,7,2.1301837,-1.5801636
937,Business and Financial Operations Occupations,2022,7,2.1630914,-1.7055568
938,Computer and Mathematical Occupations,2025,7,2.8423698,-2.5762298
939,Management Occupations,2025,7,3.375931,-1.4562689
940,Management Occupations,2019,7,2.8021977,-1.5048618
941,Sales and Related Occupations,2023,7,2.8314168,-1.5427535
942,Business and Financial Operations Occupations,2022,7,1.9445319,-1.834441
943,Management Occupations,2022,7,2.938248,-2.642819
944,Educational Instruction and Library Occupations,2020,7,2.0510125,-1.627971
945,Management Occupations,2017,7,2.18735,-2.719147
946,Educational Instruction and Library Occupations,2019,7,2.8392956,-2.6285577
947,Educational Instruction and Library Occupations,2023,7,2.0853748,-2.7996976
948,Management Occupations,2015,7,3.368601,-1.5671154
949,Educational Instruction and Library Occupations,2022,7,2.2884493,-0.50427705
950,Management Occupations,2022,7,1.8556671,-1.2167357
951,Sales and Related Occupations,2017,7,3.3406606,-1.4750339
952,Computer and Mathematical Occupations,2015,7,3.0391004,-2.4037735
953,Computer and Mathematical Occupations,2018,7,2.0130708,-2.8161333
954,Business and Financial Operations Occupations,2018,7,1.9965183,-2.1286457
955,Business and Financial Operations Occupations,2020,7,2.4572268,-1.7231803
956,Educational Instruction and Library Occupations,2014,7,1.7208965,-1.0156406
957,Sales and Related Occupations,2020,7,3.1379077,-2.2890964
958,Educational Instruction and Library Occupations,2022,7,2.163519,-1.7360681
959,Computer and Mathematical Occupations,2016,7,1.8855498,-2.30959
960,Computer and Mathematical Occupations,2015,7,3.208918,-2.0918486
961,Educational Instruction and Library Occupations,2018,7,3.228871,-2.0375075
962,Educational Instruction and Library Occupations,2019,7,2.069605,-2.660702
963,Management Occupations,2018,7,2.3176005,-1.4810171
964,Computer and Mathematical Occupations,2019,7,3.3279755,-1.866655
965,Business and Financial Operations Occupations,2021,7,1.9434063,-1.7373857
966,Business and Financial Operations Occupations,2024,7,3.2013247,-2.223209
967,Business and Financial Operations Occupations,2017,7,2.6030164,-2.7628074
968,Educational Instruction and Library Occupations,2019,7,2.085635,-2.7155473
969,Computer and Mathematical Occupations,2022,7,3.5724587,-1.6949909
970,Management Occupations,2021,7,2.0596344,-1.8047152
971,Educational Instruction and Library Occupations,2023,7,2.9009545,-2.581473
972,Educational Instruction and Library Occupations,2024,7,2.9419947,-2.6699123
973,Management Occupations,2022,7,2.3799205,-1.741173
974,Business and Financial Operations Occupations,2024,7,2.0563471,-2.715639
975,Computer and Mathematical Occupations,2018,7,1.9291329,-2.9127207
976,Business and Financial Operations Occupations,2013,7,1.7227578,-1.2545053
977,Computer and Mathematical Occupations,2020,7,3.4003224,-1.4233464
978,Educational Instruction and Library Occupations,2023,7,2.9872694,-2.6792216
979,Computer and Mathematical Occupations,2016,7,1.885796,-2.3223567
980,Computer and Mathematical Occupations,2022,7,3.5889866,-1.7291651
981,Management Occupations,2018,7,2.0080526,-1.2961557
982,Computer and Mathematical Occupations,2021,7,2.1862054,-1.6708775
983,Computer and Mathematical Occupations,2021,7,2.3012173,-1.5712148
984,Management Occupations,2022,7,2.3078403,-1.5978106
985,Management Occupations,2015,7,1.9141461,-1.2309875
986,Management Occupations,2021,7,2.430566,-1.7650206
987,Educational Instruction and Library Occupations,2023,7,2.161492,-1.5131915
988,Sales and Related Occupations,2022,7,1.9533461,-1.2911714
989,Educational Instruction and Library Occupations,2016,7,1.9451901,-1.3629215
990,Business and Financial Operations Occupations,2017,7,2.8232062,-2.6777225
991,Sales and Related Occupations,2025,7,2.0235956,-1.218093
